ident,name,latitude_deg,longitude_deg,continent,iso_country,iso_region,municipality,gps_code
07TS,Cross-Country Estates Airport,30.625,-97.5727996826172,NA,US,US-TX,Georgetown,07TS
07UT,ATK/Thiokol Airport,41.7166667,-112.4472222,NA,US,US-UT,Howell,07UT
07VA,Alpha Hotel Airport,36.8195991516113,-78.7830963134766,NA,US,US-VA,Clover,07VA
07VT,Meadow STOLport,44.4472007751465,-72.9147033691406,NA,US,US-VT,Jericho,07VT
07WI,Bartell Strip,42.9653015136719,-88.3915023803711,NA,US,US-WI,Genessee Depot,07WI
07Y,Hill City-Quadna Mountain Airport,46.9555015563965,-93.5969009399414,NA,US,US-MN,Hill City,07Y
08AK,Fisher Airport,61.569639,-149.724439,NA,US,US-AK,Big Lake,08AK
08B,Merrymeeting Field,44,-69.8871002197266,NA,US,US-ME,Bowdoinham,08B
08CL,Kistler Ranch Airport,37.8596000671387,-120.554000854492,NA,US,US-CA,Jamestown,08CL
08CO,Terra Firma Airport,38.7324981689453,-104.041000366211,NA,US,US-CO,Rush,08CO
08F,City of Coalgate Airport,34.5317993164062,-96.2331008911133,NA,US,US-OK,Coalgate,08F
08FA,Duda Airstrip,26.5797996520996,-81.4837036132812,NA,US,US-FL,La Belle,08FA
08FD,Sunniland Ranch Airport,27.3631000518799,-80.7727966308594,NA,US,US-FL,Okeechobee,08FD
08FL,J. H. Hendrie Farms Airport,27.0844993591309,-81.3286972045898,NA,US,US-FL,Lake Placid,08FL
08GA,Sapelo Island Airport,31.4258003234863,-81.2858963012695,NA,US,US-GA,Darien,08GA
08ID,Symms Airport,43.5693016052246,-116.777000427246,NA,US,US-ID,Marsing,08ID
08IL,Harms Airstrip,41.5769996643066,-89.7939987182617,NA,US,US-IL,Tampico,08IL
08IS,Hemmer RLA Restricted Landing Area,37.9777984619,-89.2029037476,NA,US,US-IL,Du Quoin,08IS
08KS,Alderson Airport,39.0346984863281,-97.5800018310547,NA,US,US-KS,Bennington,08KS
08KY,Boss Airport,36.972599029541,-84.6260986328125,NA,US,US-KY,Burnside,08KY
08LL,Sauer Airport,41.0752983093262,-88.4891967773438,NA,US,US-IL,Dwight,08LL
08LS,Aeleron Airport,30.403600692749,-92.0235977172852,NA,US,US-LA,Grand Coteau,08LS
08MA,Wormid Airport,42.2939987182617,-71.4962005615234,NA,US,US-MA,Southborough,08MA
08ME,Lindbergh Airport,44.8142013549805,-70.3452987670898,NA,US,US-ME,Avon,08ME
08MO,Twin Oaks Airport,37.3955993652344,-94.2837982177734,NA,US,US-MO,Jasper,08MO
08MS,Williams Field,34.66220093,-89.86830139,NA,US,US-MS,Coldwater,08MS
08MT,Clark Airport,47.0638999938965,-108.817001342773,NA,US,US-MT,Grassrange,08MT
08N,Keller Brothers Airport,40.2918014526367,-76.3287963867188,NA,US,US-PA,Lebanon,08N
08NC,Whiteheart Farm Airport,36.0676002502441,-80.4655990600586,NA,US,US-NC,Lewisville,08NC
08ND,Brecht Strip,47.3231010437012,-102.097999572754,NA,US,US-ND,Golden Valley,08ND
08NE,Laurel Municipal Airport,42.4317016601563,-97.0794982910156,NA,US,US-NE,Laurel,08NE
08NY,Md1 Airport,41.3680992126465,-74.5055999755859,NA,US,US-NY,Middletown,08NY
08OH,Kenley Airport,41.2916984558106,-80.5636978149414,NA,US,US-OH,Hartford,08OH
08OK,Parks Airport,34.9314994812012,-95.25830078125,NA,US,US-OK,Wilburton,08OK
08OR,Saxon Sycan Airport,42.839298248291,-121.116996765137,NA,US,US-OR,Silver Lake,08OR
08R,Richmond Airport,41.4894981384277,-71.6205978393555,NA,US,US-RI,West Kingston,08R
08TE,B. J. Mc Combs Sisterdale Airport,29.9759998322,-98.743598938,NA,US,US-TX,Comfort,08TE
08TS,Puesta Del Sol Airport,26.8878002166748,-98.5072021484375,NA,US,US-TX,La Gloria,08TS
08TX,Cross Wind Airport,32.8582000732422,-97.7474975585938,NA,US,US-TX,Weatherford,08TX
08U,Stevens-Crosby Airport,41.5157012939453,-115.860000610352,NA,US,US-NV,North Fork,08U
08VA,Springwood Airstrip,37.5540008544922,-79.7498016357422,NA,US,US-VA,Buchanan,08VA
08XS,Peterson Airport,29.1081008911133,-95.7774963378906,NA,US,US-TX,Old Ocean,08XS
09AK,West Beaver Airport,61.589361,-149.847333,NA,US,US-AK,Big Lake,09AK
09AZ,Stronghold Airport,31.9253005981445,-110.03800201416,NA,US,US-AZ,St David,09AZ
09CL,Alta Sierra Airport,39.1138000488281,-121.056999206543,NA,US,US-CA,Grass Valley,09CL
09CO,Cottonwood Field,38.0555992126465,-103.65299987793,NA,US,US-CO,Swink,09CO
09FA,Placid Lakes Airport,27.2455997467041,-81.4131011962891,NA,US,US-FL,Lake Placid,09FA
09FD,Cheryl-Lane Landings Airport,28.6711006164551,-82.0873031616211,NA,US,US-FL,Bushnell,09FD
09FL,Sunnybreeze Airport,27.0555992126465,-81.9705963134766,NA,US,US-FL,Arcadia,09FL
09GA,Sunbelt Strip,31.1112995147705,-83.6840972900391,NA,US,US-GA,Moultrie,09GA
09IA,Skydive Iowa Airport,41.7458000183106,-92.4093017578125,NA,US,US-IA,Brooklyn,09IA
09ID,Taylor Ranch Landing Area Airport,45.1039009094238,-114.855003356934,NA,US,US-ID,Moscow,09ID
09II,Gibbons Field,38.4472999572754,-86.4449996948242,NA,US,US-IN,Valeene,09II
09IN,Gordon Airport,41.1208992004395,-85.4250030517578,NA,US,US-IN,Columbia City,09IN
09KS,Coffman Airport,38.7070007324219,-95.138298034668,NA,US,US-KS,Wellsville,09KS
09LL,Pine Hill Airport,42.4681015014648,-88.7432022094727,NA,US,US-IL,Capron,09LL
09MA,Kallander Field,42.3042984008789,-71.5058975219727,NA,US,US-MA,Southborough,09MA
09ME,Perrotti Skyranch Airfield,43.3408012390137,-70.8546981811523,NA,US,US-ME,Berwick,09ME
09MN,W Johnson Field,44.7799987792969,-95.6635971069336,NA,US,US-MN,Hazel Run,09MN
09MO,Hogue Farm Airport,37.3783988952637,-93.3632965087891,NA,US,US-MO,Willard,09MO
09N,Airhaven Airport,41.8325996398926,-73.8759994506836,NA,US,US-NY,Staatsburg,09N
09NC,William Irving Lewis Airport,35.3292999267578,-79.0299987792969,NA,US,US-NC,Broadway,09NC
09NE,Summer Hill Farm Airport,41.3333015441895,-96.193603515625,NA,US,US-NE,Bennington,09NE
09OK,Ragtime Aerodrome,36.3544998168945,-95.863899230957,NA,US,US-OK,Collinsville,09OK
09PA,Eagle Field,40.8269996643066,-77.9880981445313,NA,US,US-PA,Port Matilda,09PA
09S,Sullivan Lake State Airport,48.8409004211426,-117.283996582031,NA,US,US-WA,Metaline Falls,09S
09TA,Lazy G Bar Ranch Airport,33.2821006774902,-97.4970016479492,NA,US,US-TX,Decatur,09TA
09TE,Running M Ranch Airport,32.2667999267578,-97.8669967651367,NA,US,US-TX,Glen Rose,09TE
09TS,Pitcock Rosillos Mountain Ranch Airport,29.482400894165,-103.165000915527,NA,US,US-TX,Marathon,09TS
09TX,Smokey Mtn Ranch Airport,30.7390995025635,-102.024002075195,NA,US,US-TX,Sheffield,09TX
09VA,Alum Ridge STOLport,36.9765014648438,-80.493896484375,NA,US,US-VA,Floyd,09VA
09WI,Parkway Farm Strip,44.0036010742188,-91.3076019287109,NA,US,US-WI,Holmen,09WI
0AK,Pilot Station Airport,61.9346008300781,-162.899993896484,NA,US,US-AK,Pilot Station,0AK
0AK0,Scotts Airport,64.3925018310547,-146.861999511719,NA,US,US-AK,North Pole,0AK0
0AK1,Anderson Lake Airport,61.6169013977051,-149.322006225586,NA,US,US-AK,Wasilla,0AK1
0AK2,Yentna Bend Strip,61.725556,-150.678611,NA,US,US-AK,Willow,0AK2
0AK3,Parker Lake Airport,62.0359001159668,-150.494003295898,NA,US,US-AK,Montana Creek,0AK3
0AK5,Young Creek Airport,61.3564987182617,-142.733001708984,NA,US,US-AK,May Creek,0AK5
0AK6,Victory Airport,61.8033981323242,-147.944000244141,NA,US,US-AK,Victory Bible Camp,0AK6
0AK7,Bradley Lake Hydroelectri Project Airstrip,59.7761001586914,-150.958999633789,NA,US,US-AK,Homer,0AK7
0AK9,Falcon Lake Strip,61.3325996398926,-150.059005737305,NA,US,US-AK,Point Mackenzie,0AK9
0AL1,Resort Airport,30.4438991546631,-87.6568984985352,NA,US,US-AL,Foley,0AL1
0AL5,Flomaton Airport,31.0321998596191,-87.252799987793,NA,US,US-AL,Flomaton,0AL5
0AL9,Wilson Creek Airport,34.8499984741211,-87.6324996948242,NA,US,US-AL,Florence,0AL9
0AR1,Hooterville South Airport,35.0946998596191,-93.2020034790039,NA,US,US-AR,Centerville,0AR1
0AR2,Mission Field-Marotti Memorial Airport,35.2667999267578,-90.35009765625,NA,US,US-AR,Crawfordsville,0AR2
0AR3,Taylor's Air Strip,35.898998260498,-93.2610015869141,NA,US,US-AR,Deer,0AR3
0AR7,Yancopin Airport,33.9500999450684,-91.1811981201172,NA,US,US-AR,Watson,0AR7
0AZ1,Taylor Field,32.3008995056152,-111.323997497559,NA,US,US-AZ,Marana,0AZ1
0AZ2,Western Sky Airport,33.7780990600586,-113.641998291016,NA,US,US-AZ,Salome,0AZ2
0AZ4,Flying Bucket Ranch Airport,32.9822998046875,-112.287002563477,NA,US,US-AZ,Mobile,0AZ4
0AZ5,Castle Well Airport,33.8658981323242,-112.602996826172,NA,US,US-AZ,Morristown,0AZ5
0B2,Brewer Airport,44.7636985778809,-68.7677993774414,NA,US,US-ME,Brewer,0B2
0B7,Warren-Sugarbush Airport,44.1166992188,-72.8271026611,NA,US,US-VT,Warren,0B7
0C1,Triple R Airport,39.4878005981445,-94.7805023193359,NA,US,US-MO,Dearborn,0C1
0C2,Hinckley Airport,41.7709007263184,-88.7033996582031,NA,US,US-IL,Hinckley,0C2
0C5,Canadian Lakes Airport,43.5764007568359,-85.2806015014648,NA,US,US-MI,Mecosta,0C5
0C7,Grandpas' Farm Mendota Airport,41.5219993591309,-89.1325988769531,NA,US,US-IL,Mendota,0C7
0C8,Cushing Field Ltd Airport,41.5195007324219,-88.605598449707,NA,US,US-IL,Newark,0C8
0CA3,Crawford Airport,34.5875015258789,-120.013000488281,NA,US,US-CA,Santa Ynez,0CA3
0CA4,Shepherd Ranch Airport,34.622200012207,-120.065002441406,NA,US,US-CA,Santa Ynez,0CA4
0CA5,Hoffman Private Airport,33.1431007385254,-116.745002746582,NA,US,US-CA,Santa Ysabel,0CA5
0CA6,Emory Ranch Airport,32.7494444,-116.0161111,NA,US,US-CA,Ocotillo,0CA6
0CA8,Ward Ranch Airport,33.4277992249,-116.843002319,NA,US,US-CA,Aguanga,0CA8
0CA9,Blech Ranch Airport,35.5950012207,-120.338996887,NA,US,US-CA,Shandon,0CA9
0CD2,Foxx Valley Airport,38.6525001526,-104.23400116,NA,US,US-CO,Yoder,0CD2
0CD5,Pinon Canyon Airport,37.4905014038,-104.143997192,NA,US,US-CO,Trinidad,0CD5
0CD7,Fox Hole Airport,40.004699707,-105.071998596,NA,US,US-CO,Lafayette,0CD7
0CL0,Yosemite Hidden Lake Ranch Airport,37.1180000305,-119.913002014,NA,US,US-CA,Raymond,0CL0
0CL1,Krey Field Airport,34.5694007874,-117.555999756,NA,US,US-CA,Adelanto,0CL1
0CL3,John Nichol's Field Airport,32.6330986023,-116.892997742,NA,US,US-CA,Chula Vista,0CL3
0CL6,Bohunk's Airpark,34.6946983337,-118.282997131,NA,US,US-CA,Lancaster,0CL6
0CL8,Tera Ultralightport,35.5913009644,-117.634002686,NA,US,US-CA,Ridgecrest,0CL8
0CO1,Dave's Airport,40.0332984924,-105.124000549,NA,US,US-CO,Louisville,0CO1
0CO2,Buckhorn Ranch Airport,38.8518981934,-106.93282,NA,US,US-CO,Crested Butte,0CO2
0CO3,Greggs Nr 1 Airport,39.8894004822,-104.544998169,NA,US,US-CO,Bennett,0CO3
0CO5,Chenoweth Airport,39.8333015442,-103.589996338,NA,US,US-CO,Last Chance,0CO5
0CO6,Flying M & M Ranch Airport,38.2193984985,-108.212997437,NA,US,US-CO,Norwood,0CO6
0CO8,Cartwheel Airport,40.2083015442,-105.013000488,NA,US,US-CO,Mead,0CO8
0CO9,Van Treese Airport,37.6582984924,-106.033996582,NA,US,US-CO,Monte Vista,0CO9
0D6,Wilber Municipal Airport,40.4749984741211,-96.9878005981445,NA,US,US-NE,Wilber,0D6
0D7,Ada Airport,40.7905998229981,-83.8291015625,NA,US,US-OH,Ada,0D7
0E9,Corydon Airport,40.7545013427734,-93.2413024902344,NA,US,US-IA,Corydon,0E9
0FA1,Frierson Grove Airport,27.3038997650146,-81.8804016113281,NA,US,US-FL,Arcadia,0FA1
0FD0,Big 'G' Airport,29.2674999237061,-81.2301025390625,NA,US,US-FL,Ormond Beach,0FD0
0FD3,Dugger Field,30.4964008331299,-86.0938034057617,NA,US,US-FL,Freeport,0FD3
0FD5,Breezy Knoll Airport,30.8201999664307,-86.3443984985352,NA,US,US-FL,Defuniak Springs,0FD5
0FD9,Joy Farms Airport,30.652099609375,-86.1093978881836,NA,US,US-FL,Defuniak Springs,0FD9
0FL0,Harper's Fly-In Ranch Airport,26.7306003570557,-81.1639022827148,NA,US,US-FL,Clewiston,0FL0
0FL1,Thompson Airfield,29.9832992553711,-82.8356018066406,NA,US,US-FL,Branford,0FL1
0FL6,Stanchester Airport,27.8059005737305,-82.1400985717773,NA,US,US-FL,Lithia,0FL6
0FL9,Mc Daniel Ranch Inc. Airport,26.3938999176,-81.0231018066,NA,US,US-FL,Clewiston,0FL9
0G0,North Buffalo Suburban Airport,43.103199005127,-78.7033004760742,NA,US,US-NY,Lockport,0G0
0GA0,Halls Flying Ranch Airport,33.356201171875,-84.3671035766602,NA,US,US-GA,Hampton,0GA0
0GA1,Mustang Field,34.4779014587402,-82.897102355957,NA,US,US-GA,Hartwell,0GA1
0GA2,"Airnautique, Inc. Airport",34.3778991699219,-82.9457015991211,NA,US,US-GA,Hartwell,0GA2
0GA3,Ayresouth Airport,33.7700996398926,-85.0607986450195,NA,US,US-GA,Temple,0GA3
0GA4,Paradise Falls Airport,33.8129005432129,-83.5056991577148,NA,US,US-GA,High Shoals,0GA4
0GA6,Sunset Strip,33.7333984375,-83.8188018798828,NA,US,US-GA,Jersey,0GA6
0GA7,Hickory Level Airfield,33.6833992004395,-84.9999008178711,NA,US,US-GA,Temple,0GA7
0GA8,Paso Fino Farm Airport,30.8871002197266,-83.4160003662109,NA,US,US-GA,Valdosta,0GA8
0GA9,Roberta Industrial Park Airport,32.7139015197754,-84.0274963378906,NA,US,US-GA,Roberta,0GA9
0GE0,Pinewood Airport,33.7821006774902,-84.8007965087891,NA,US,US-GA,Douglasville,0GE0
0GE1,Crystal Lake Airpark,31.6655006408691,-83.4470977783203,NA,US,US-GA,Irwinville,0GE1
0GE3,Lookout Mountain Airport,34.9047012329102,-85.4597015380859,NA,US,US-GA,Trenton,0GE3
0GE4,Pecan Patch Airstrip,33.3314018249512,-84.2667007446289,NA,US,US-GA,Sunnyside,0GE4
0GE5,Mountain Airpark,34.5617980957031,-83.7135009765625,NA,US,US-GA,Cleveland,0GE5
0GE7,Carpenter Airport,33.5203018188477,-82.3724975585938,NA,US,US-GA,Appling,0GE7
0GE9,Pegasus Ranch Airport,32.6939010620117,-81.7985992431641,NA,US,US-GA,Rocky Ford,0GE9
0H7,Kahoka Municipal Airport,40.4216003417969,-91.706298828125,NA,US,US-MO,Kahoka,0H7
0I2,Brazil Clay County Airport,39.4766998291016,-87.0997009277344,NA,US,US-IN,Brazil,0I2
0IA3,Hawkeye Airport,42.434700012207,-92.3280029296875,NA,US,US-IA,Waterloo,0IA3
0IA4,Sharar Field,41.0334014892578,-91.0501022338867,NA,US,US-IA,Mediapolis,0IA4
0IA5,Moore Private Airport,40.872200012207,-93.2627029418945,NA,US,US-IA,Millerton,0IA5
0IA6,Rinehart Airport,41.6596984863281,-92.2899017333984,NA,US,US-IA,Victor,0IA6
0IA8,Hannen Airport,42.2280006408691,-91.7509994506836,NA,US,US-IA,Center Point,0IA8
0ID0,South Fork Ranch Airport,43.6063995361328,-115.107002258301,NA,US,US-ID,Featherville,0ID0
0ID1,Ziggy's Airport,42.6412010192871,-114.605003356934,NA,US,US-ID,Filer,0ID1
0ID2,Flying Joseph Ranch Airport,44.4429016113,-113.773002625,NA,US,US-ID,May,0ID2
0ID3,Coyote Run Airport,43.0758018493652,-115.672996520996,NA,US,US-ID,Mountain Home,0ID3
0ID4,Black Butte Ranch Airport,43.0476989746094,-114.470001220703,NA,US,US-ID,Shoshone,0ID4
0ID5,Ez Lope Ranch Airport,43.0531005859375,-116.46199798584,NA,US,US-ID,Oreana,0ID5
0ID7,Z X Ranch Airport,43.230308,-116.763192,NA,US,US-ID,Murphy,0ID7
0ID8,Pinnacle Airport,45.775197,-116.178475,NA,US,US-ID,Grangeville,0ID8
0II0,Chuck's Airport,40.2599983215332,-85.253303527832,NA,US,US-IN,Albany,0II0
0II1,Unsicker Airport,40.4281005859375,-86.1532974243164,NA,US,US-IN,Bremen,0II1
0II2,Creighton Airport,41.4572982788086,-86.124397277832,NA,US,US-IN,Bremen,0II2
0II3,Miller Strip,40.627799987793,-86.0378036499023,NA,US,US-IN,Bunker Hill,0II3
0II5,Marshall Field,40.6595001220703,-86.8572006225586,NA,US,US-IN,Chalmers,0II5
0II6,Kropf Airport,41.6431007385254,-85.8296966552734,NA,US,US-IN,Goshen,0II6
0II7,Frost Field,39.7956008911133,-85.7861022949219,NA,US,US-IN,Greenfield,0II7
0II8,Sutton's Field,41.3247985839844,-87.4758987426758,NA,US,US-IN,Lowell,0II8
0II9,Winters Airport,39.5341987609863,-86.5772018432617,NA,US,US-IN,Hall,0II9
0IL2,Griffin Airport,38.803056,-88.997778,NA,US,US-IL,Alma,0IL2
0IL3,Flying B Ranch Airport,40.1570014953613,-87.6744995117187,NA,US,US-IL,Danville,0IL3
0IL8,Walter Airport,41.872501373291,-88.7237014770508,NA,US,US-IL,De Kalb,0IL8
0IL9,Jack W. Watson Airport,41.8548011779785,-88.7873001098633,NA,US,US-IL,De Kalb,0IL9
0IN1,Snider Field,38.5,-87.5959014892578,NA,US,US-IN,Decker,0IN1
0IN2,The Lazy K Airport,40.8278007507324,-85.0860977172852,NA,US,US-IN,Tocsin,0IN2
0IN3,Graves Landing Strip,41.11669921875,-86.6667022705078,NA,US,US-IN,Winamac,0IN3
0IN4,Air Park Field,41.127799987793,-84.9471969604492,NA,US,US-IN,Woodburn,0IN4
0IN5,Byrne Field,38.3289985656738,-86.0335998535156,NA,US,US-IN,Byrneville,0IN5
0IN9,Parrish Airport,37.9930992126465,-87.9514007568359,NA,US,US-IN,Mount Vernon,0IN9
0IS3,Cady Aerial RLA Restricted Landing Area,41.6608009338,-89.6936035156,NA,US,US-IL,Deer Grove,0IS3
0IS4,Dawson Farms Airport,39.7625007629395,-88.671501159668,NA,US,US-IL,Lovington,0IS4
0J0,Abbeville Municipal Airport,31.6002006530762,-85.2388000488281,NA,US,US-AL,Abbeville,0J0
0J8,Flying Ten Airport,29.6180000305176,-82.5086975097656,NA,US,US-FL,Archer,0J8
0K6,Dobie's Airport,36.1599006652832,-95.5802001953125,NA,US,US-OK,Inola,0K6
0KS0,J V Ranch Airport,38.63330078125,-95.9253005981445,NA,US,US-KS,Osage City,0KS0
0KS2,Kellie Mann Airfield,38.560001373291,-95.3090972900391,NA,US,US-KS,Ottawa,0KS2
0KS3,Camp Chippewa Airport,38.5666999816895,-95.3668975830078,NA,US,US-KS,Ottawa,0KS3
0KS4,Norris Airport,38.807239,-95.370056,NA,US,US-KS,Lawrence,0KS4
0KS6,Kendrigan Airport,37.4522018432617,-97.3178024291992,NA,US,US-KS,Peck,0KS6
0KS7,Mono Aircraft Airport,37.692798614502,-97.8863983154297,NA,US,US-KS,Cheney,0KS7
0KS8,Pearce Field,37.3824996948242,-95.3747024536133,NA,US,US-KS,Parsons,0KS8
0KS9,Lmn 120 Airport,37.5158996582031,-96.9197998046875,NA,US,US-KS,Douglas,0KS9
0KY0,Owen Air Park,38.6227989196777,-84.7789001464844,NA,US,US-KY,Owenton,0KY0
0KY1,Arnemann Farms Airport,36.7655982971191,-86.6183013916016,NA,US,US-KY,Franklin,0KY1
0KY4,Cambron Field,37.5643997192383,-87.081901550293,NA,US,US-KY,Owensboro,0KY4
0KY5,Falin Landing Strip,36.8125,-86.375,NA,US,US-KY,Bowling Green,0KY5
0KY7,Clinton-Hickman County Airport,36.636100769043,-88.9985961914062,NA,US,US-KY,Clinton,0KY7
0KY8,Sky Airport,37.1171989440918,-83.7360992431641,NA,US,US-KY,Manchester,0KY8
0L4,Lida Junction Airport,37.4858016967773,-117.19100189209,NA,US,US-NV,Goldfield,0L4
0L5,Goldfield Airport,37.7179985046387,-117.237998962402,NA,US,US-NV,Goldfield,0L5
0LA1,Double H Ranch Airport,30.2294006347656,-90.9733963012695,NA,US,US-LA,Gonzales,0LA1
0LA2,Don Babin-Private Airport,30.2779998779297,-90.9632034301758,NA,US,US-LA,Gonzales,0LA2
0LA3,Belcher Airpatch Airport,32.7492980957031,-93.8734970092773,NA,US,US-LA,Belcher,0LA3
0LA9,Rebel Field,30.5862998962402,-90.8615036010742,NA,US,US-LA,Watson,0LA9
0LL0,Kaufield Airport,42.2647018432617,-88.7300033569336,NA,US,US-IL,Belvidere,0LL0
0LL1,Jerseyville Aviation Inc Airport,39.0942001342773,-90.3134002685547,NA,US,US-IL,Jerseyville,0LL1
0LL2,Murk's Strip,40.738899231,-90.3806991577,NA,US,US-IL,St. Augustine,0LL2
0LL3,Koenig Airport,39.0550003051758,-90.3421020507813,NA,US,US-IL,Jerseyville,0LL3
0LL4,Flaherty Field,41.4192008972168,-89.1231002807617,NA,US,US-IL,La Salle,0LL4
0LL5,Busboom RLA Restricted Landing Area,40.1100006104,-88.0783996582,NA,US,US-IL,St Joseph,0LL5
0LL6,Gord Airport,41.6983985900879,-88.6075973510742,NA,US,US-IL,Sandwich,0LL6
0LS0,Theriot Field,29.7497005462646,-90.7358016967774,NA,US,US-LA,Thibodaux,0LS0
0LS4,Buller's Airstrip,30.8087005615234,-92.1880035400391,NA,US,US-LA,Bunkie,0LS4
0LS5,Trahan Ultralightport,30.3069000244141,-92.1297988891602,NA,US,US-LA,Cankton,0LS5
0LS6,Dufour Airport,30.7877006530762,-92.0503997802734,NA,US,US-LA,Morrow,0LS6
0LS7,Morgan Field,30.6128005981445,-91.4841995239258,NA,US,US-LA,New Roads,0LS7
0LS8,Lonesome Dove Airfield,30.2858009338379,-92.9412994384766,NA,US,US-LA,Woodlawn,0LS8
0LS9,Huenefeld Airport,32.5042991638184,-91.9821014404297,NA,US,US-LA,Monroe,0LS9
0MD1,Taylor Field,39.1873016357422,-75.7927017211914,NA,US,US-MD,Sudlersville,0MD1
0MD2,Squier Landing Airport,38.287899017334,-76.8675003051758,NA,US,US-MD,Cobb Island,0MD2
0MD4,Pond View Private Airport,39.2667999267578,-76.1872024536133,NA,US,US-MD,Chestertown,0MD4
0MD6,Walters Airport,39.3811988830566,-77.1057968139648,NA,US,US-MD,Mount Airy,0MD6
0ME4,Peasley Field,44.742469,-68.474403,NA,US,US-ME,Otis,0ME4
0MI1,Sugar Springs Airport,44.1403007507324,-84.4375,NA,US,US-MI,Gladwin,0MI1
0MI2,Stier Airstrip,44.5222015380859,-83.6832962036133,NA,US,US-MI,Glennie,0MI2
0MI3,Kelleys Airport,44.6333999633789,-84.4833984375,NA,US,US-MI,Grayling,0MI3
0MI4,Lesterson Field,46.2701988220215,-87.3864974975586,NA,US,US-MI,Gwinn,0MI4
0MI6,Young's Airport,46.3875007629395,-85.1839981079102,NA,US,US-MI,Hulbert,0MI6
0MI8,Twin Lakes Airport,44.9000015258789,-84.3000030517578,NA,US,US-MI,Lewiston,0MI8
0MN1,Brinkman Airport,44.2625007629,-94.0697021484,NA,US,US-MN,St. Peter,0MN1
0MN5,Pankratz Airport,44.307201385498,-94.9169006347656,NA,US,US-MN,Springfield,0MN5
0MN6,Matson Field,43.6622009277344,-92.404296875,NA,US,US-MN,Spring Valley,0MN6
0MN8,Keller Airport,45.135799407959,-92.8593978881836,NA,US,US-MN,Stillwater,0MN8
0MO0,Ferros Ranch-Aero Airport,38.4103012084961,-93.8501968383789,NA,US,US-MO,Clinton,0MO0
0MO1,Flying G Airport,38.5444984436035,-94.0947036743164,NA,US,US-MO,Creighton,0MO1
0MO2,Short-N-Ruff Airport,37.7867012023926,-90.7800979614258,NA,US,US-MO,Caledonia,0MO2
0MO3,Arvin Ranch Airport,38.440299987793,-94.5932998657227,NA,US,US-MO,Drexel,0MO3
0MO5,Joe D Lewis Airport,40.1333999633789,-92.1001968383789,NA,US,US-MO,Edina,0MO5
0MO6,Hall Airport,40.11669921875,-92.2668991088867,NA,US,US-MO,Edina,0MO6
0MO8,Sloan's Airport,39.1405982971191,-90.7368011474609,NA,US,US-MO,Elsberry,0MO8
0MS0,Topton Air Estates Airport,32.4749984741211,-88.61669921875,NA,US,US-MS,Meridian,0MS0
0MS1,Franklin Field,31.425199508667,-90.9029006958008,NA,US,US-MS,Meadville,0MS1
0MS2,Morgan Field,31.5417995452881,-89.3917007446289,NA,US,US-MS,Seminary,0MS2
0MS5,Lewis Air Service Airport,33.3917999267578,-90.9168014526367,NA,US,US-MS,Leland,0MS5
0MS7,Hale Field,34.342601776123,-89.1430969238281,NA,US,US-MS,Pontotoc,0MS7
0MS8,Catfish Point Airport,33.6992988586426,-91.1651000976562,NA,US,US-MS,Benoit,0MS8
0MS9,Shenandoah Valley Farms Airport,33.8007011413574,-89.0272979736328,NA,US,US-MS,Houston,0MS9
0MT1,Williams Field,47.497501373291,-112.390998840332,NA,US,US-MT,Augusta,0MT1
0MT4,Kimp Airport,46.2785987854004,-114.140998840332,NA,US,US-MT,Hamilton,0MT4
0MT5,Cottonwood Airport,45.6342010498047,-108.848999023438,NA,US,US-MT,Laurel,0MT5
